Timestamp,What is your favorite Pokemon?,What is your least favorite Pokemon?,What Main Series Games have you played?,What is your Favorite Main Series Game?,What is your favorite Pokemon Type?,What is your least favorite Type?,What is your favorite Pokemon from Kanto?,Who is your favorite Kanto Gym Leader?,Who is your favorite member of the Kanto Elite Four?,What is your favorite town/city in Kanto?,What is your favorite Pokemon from Johto?,Who is your favorite Johto Gym Leader,Who is your favorite Johto Elite Four,What is your favorite town/city in Johto?,What is your favorite Pokemon from Hoenn?,Who is your favorite gym leader from Hoenn?,Who is your favorite Elite Four member from Hoenn?,Who is your favorite Frontier Brain from Hoenn?,What is your favorite town/city in Hoenn?,Column25,What is your favorite Pokemon from Sinnoh?,Who is your favorite Gym Leader from Sinnoh?,Column28,Who is your favorite Elite Four Member from Sinnoh?,Who is your favorite Frontier Brain from Sinnoh?,What is your favorite town/city in Sinnoh?,What is your favorite Pokemon from Unova?,Who is your favorite Gym Leader from Unova?,Who is your favorite Member of the Elite Four from Unova?,What is your favorite town/city from Unova?,What is your favorite Pokemon from Kalos?,Who is your favorite Gym Leader from Kalos?,Who is your favorite Member of the EIite Four in Kalos?,What is your favorite city/town in Kalos?,What is your favorite Pokemon from Alola?,Who is your favorite Trial Captain from Alola?,What is your favorite town/city in Alola?,WhatisyourfavoriteNormalType?,FightingType?,FlyingType,Poison Type?,Ground Type?,Rock Type?,Bug Type?,Ghost Type?,Steel Type?,Fire Type?,Water Type?,Grass Type?,Electric Type?,Psychic Type?,Ice Type?,Dragon Type?,Dark Type?,Fairy Type?,Kanto Starter?,Johto Starter?,Hoenn Starter?,Sinnoh Starter?,Unova Starter?,Kalos Starter?,Alola Starter?,Fossil,Column1,Eeveelution?,Kanto Elemental Bird Trio,Johto Beasts Trio,Johto Tower Duo,Hoenn Weather Trio,Hoenn Golem Trio,Sinnoh Creation Trio,Sinnoh Lake Guardians,Unova Musketeers,Unova Forces of Nature,Unova Tao Trio,Kalos Aura Trio,Alola Island Guardians,Alola Ultra Beasts,Mythics,Solgaleo or Lunala,Latias or Latios
6/25/2017 12:27:27,Reshiram,Electrode,"Red, Crystal, Emerald, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, Black 2, White 2, X, Y, Alpha Sapphire, Moon",Platinum,Fire,Fighting,Dragonair,Blue,Lance,Pallet,Suicune,Falkner,Karen,New Bark,Mudkip,Wallace,Phoebe,Anabel,Fortree,0,Dialga,Volkner,0,Aaron,Palmer,Jubilife,Snivy,Burgh,Grimsley,Icirrus,Yveltal,Korrina,Siebold,Snowbelle,Silvally,Nanu,Hau'oli,Arceus,Mienshao,Lugia,Dragalge,Garchomp,Diancie,Scizor,Mimikyu,Dialga,Reshiram,Milotic,Snivy,Manectric,Latios,Glaceon,Dragonair,Absol,Togekiss,Charmander,Cyndaquil,Mudkip,Piplup,Snivy,Fenniken,Rowlet,Sail (Amaura),615,Umbreon,Moltres,Suicune,Lugia,Rayquaza,Registeel,Giratina,Azelf,Keldeo,Tornadus,Reshiram,Yveltal,Tapu Koko,Nihilego,Arceus,Cosmog,Latios
6/25/2017 12:14:35,Flygon,Hawlucha,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Platinum, HeartGold, SoulSilver, White, White 2, X, Omega Ruby, Alpha Sapphire, Sun",Sapphire,Ground,Fighting,Vulpix,Brock,Lorelei,Celadon,Ampharos,Morty,Will,Ecruteak,Flygon,Flannery,Phoebe,Lucy,Fortree,345,Skuntank,Candice,781,Bertha,Palmer,Hearthome,Leavanny,Elesa,Grimsley,Driftveil,Litleo,Grant,Malva,Snowbelle,Lycanroc,Lana,Tapu Village,Pidgeot,Conkeldurr,Pidgeot,Skuntank,Flygon,Lycanroc,Leavanny,Dusknoir,Mawile,Vulpix,Empoleon,Bulbasaur,Jolteon,Girafarig,Froslass,Flygon,Sableye,Mawile,Bulbasaur,Totodile,Treecko,Piplup,Snivy,Chespin,Rowlet,Skull (Cranidos),507,Jolteon,Articuno,Entei,Ho-oh,Kyogre,Regice,Dialga,Azelf,Virizion,Tornadus,Reshiram,Xerneas,Tapu Koko,Guzzlord,Celebi,Solgaleo,Latias
6/25/2017 12:14:23,Absol,Stunfisk,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Diamond, Pearl, Platinum, HeartGold, SoulSilver, White, Black 2, Y, Omega Ruby, Alpha Sapphire, Sun",HeartGold,Psychic,Grass,Dragonair,Misty,Lorelei,Celadon,Sneasel,Clair,Bruno,Goldenrod,Absol,Tate & Liza,Sidney,Anabel,Lilycove,121,Darkrai,Candice,248,Lucian,Thorton,Canalave,Zekrom,Iris,Grimsley,Castelia,Yveltal,Wulfric,Drasna,Lumiose,Incineroar,Nanu,Heahea,,,,,,,,,,,,,,,,,,,Charmander,Totodile,Torchic,Piplup,Oshawott,Froakie,Litten,Dome (Kabuto),615,Umbreon,Zapdos,Raikou,Lugia,Kyogre,Registeel,Giratina,Uxie,Keldeo,Landorus,Kyurem,Yveltal,Tapu Koko,Kartana,Arceus,Solgaleo,Latios
6/25/2017 12:13:57,Sableye ,,"Crystal, Emerald, Fire Red, Leaf Green, Diamond, Platinum, HeartGold, Moon",Platinum,Dark,,Clefable,Blue,Lance,,Typhlosion,Clair,Koga,,Blaziken,Wattson,Phoebe,Lucy,,287,Gliscor,Volkner,153,Aaron,,,Volcarona,Skyla,,,Volcanion,,,,Decidueye,,,Bewear,Blaziken,pidgeot,Muk,Garchomp,Rockruff,Heracross,Sableye,Steelix,Blaziken,Gastrodon,Sceptile,Manectric,Tapulele,Mamoswine,Dragonite,Pangoro,Whimsicott,Squirtle,Cyndaquil,Torchic,Chimchar,Snivy,Froakie,Rowlet,Old Amber (Aerodactyl),267,Sylveon,Zapdos,Suicune,Lugia,Groudon,Registeel,Giratina,Mesprit,Terrakion,Thundurus,Kyurem,Xerneas,Tapu Koko,Pheromosa,Genesect,Solgaleo,Latios
6/25/2017 12:13:16,Volcarona,Vanilluxe,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, SoulSilver, Black, White, Black 2, White 2, X, Y, Alpha Sapphire, Moon",Crystal,Fire,Rock,Mew,Sabrina,Agatha,Saffron,Celebi,Clair,Karen,Blackthorn,Jirachi,Flannery,Drake,Anabel,Sootopolis,345,Darkrai,Fantina,150,Flint,Dahlia,Snowpoint,Volcarona,Elesa,Shauntal,Mistralton,Noivern,Valerie,Drasna,Lumiose,Mimikyu,Mallow,Konikoni,Snorlax,Hitmonlee,Noivern,Drapion,Dugtrio,Regirock,Volcarona,Gengar,Scizor,Volcarona,Gyarados,Celebi,Magnezone,Alakazam,Froslass,Dragonair,Darkrai,Sylveon,Bulbasaur,Cyndaquil,Torchic,Piplup,Oshawott,Fenniken,Rowlet,Old Amber (Aerodactyl),507,Espeon,Zapdos,Suicune,Lugia,Rayquaza,Regice,Giratina,Azelf,Terrakion,Landorus,Zekrom,Yveltal,Tapu Koko,Kartana,Celebi,Lunala,Latios
6/25/2017 12:07:27,Dewgong,,"Emerald, Leaf Green, Diamond, Pearl, Platinum, SoulSilver, Black, White 2, Y",SoulSilver,,,Dewgong,Blue,Lance,Celadon,Quilava,Pryce,Koga,Mahogany,Sceptile,Brawly,Drake,Brandon,Mossdeep,533,Gliscor,Volkner,379,Aaron,Darach,Sunyshore,Kyurem,Clay,Grimsley,Driftveil,Zygarde,Korrina,Malva,Anistar,Drampa,Acerola,Hau'oli,Silvally,Hawlucha,Braviary,Bulbasaur,Donphan,Sudowoodo,Heracross,Cofagrigus,Honedge,Quilava,Greninja,Sceptile,Lanturn,Gallade,Dewgong,Zygarde,Umbreon,TapuKoko,Bulbasaur,Cyndaquil,Treecko,Chimchar,Oshawott,Froakie,Rowlet,Armor (Shieldon),356,Jolteon,Articuno,Suicune,Lugia,Rayquaza,Regice,Dialga,Azelf,Terrakion,Tornadus,Reshiram,Zygarde,Tapu Koko,Xurkitree,Hoopa,Solgaleo,Latios
6/25/2017 12:05:51,Muk,Grimer,"Red, Green, Blue, Yellow",Sun,Fairy,Poison,Muk,Brock,Agatha,Pewter,Smoochum,,,,Nosepass,,,,Ever Grande,34,,,781,,,,,,,,Flabébé,,,,,Kahili,Tapu Village,Kecleon,,,Muk,,,,,,Charmeleon,,,Raichu,Abra,,Salamence,Grimer,Sylveon,Charmander,,,,,,,Dome (Kabuto),363,Flareon,,,,Rayquaza,,,,,,,,,,Mew,Lunala,
6/25/2017 11:57:07,Lapras,Fearow,"Gold, Crystal, Sapphire, Emerald, Fire Red, Pearl, Platinum, SoulSilver, White 2, X, Alpha Sapphire, Sun",Platinum,Electric,Fairy,Lapras,Lt. Surge,Lance,Fuchsia,Ampharos,Pryce,Koga,Azalea,Swellow,Wallace,Drake,Brandon,Lavaridge,536,Torterra,Crasher Wake,846,Aaron,Palmer,Snowpoint,Stoutland,Brycen,Grimsley,Nimbasa,Aegislash,Wulfric,Wikstrom,Ambrette,Crabominable,Kiawe,Konikoni,Snorelax,Crabominable,Swellow,Weezing,Glisor,Rhyhorn,golisopod,Drifloon,Aegislash,Houndoom,Lapras,Torterra,Jolteon,Meowstic,Walrein,Dragonite,Umbreon,Xerneas,Bulbasaur,Cyndaquil,Treecko,Turtwig,Oshawott,Fenniken,Litten,Old Amber (Aerodactyl),133,Jolteon,Zapdos,Suicune,Lugia,Kyogre,Regice,Giratina,Uxie,Keldeo,Thundurus,Zekrom,Xerneas,Tapu Koko,Xurkitree,Deoxys,Solgaleo,Latios
6/25/2017 11:49:01,Charizard,Sigilyph,"Blue, Silver, Crystal, Ruby, Emerald, Diamond, Platinum, SoulSilver, Black, White 2, X, Y, Omega Ruby, Sun",Diamond,Fire,Rock,Charizard,Misty,Lance,Celadon,Tyranitar,Clair,Bruno,Goldenrod,Sharpedo,Flannery,Phoebe,Spenser,Mauville,536,Lucario,Crasher Wake,153,Flint,Palmer,Oreburg,Zoroark,Skyla,Marshal,Black City/White Forest,Frogadier,Grant,Malva,Lumiose,Silvally,Mallow,,Silvally,Lucario,Braviary,Nidoking,Tyranitar,Tyrantrum,Scizor,Marowak,Steelix,Charizard,Blastoise,Venusaur,Pikachu,Porygon2,Sandslash,Dragonite,Houndoom,Granbull,Charmander,Totodile,Torchic,Turtwig,Oshawott,Froakie,Litten,Old Amber (Aerodactyl),615,Umbreon,Zapdos,Suicune,Lugia,Groudon,Registeel,Dialga,Mesprit,Terrakion,,Zekrom,Zygarde,Tapu Fini,Buzzwole,Mew,Solgaleo,Latios
6/25/2017 11:48:10,Arcanine,Vanilluxe,"Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Pearl, Platinum, HeartGold, X",Platinum,Fire,Rock,Arcanine,Blue,Lance,Cinnabar,Scizor,Morty,Koga,Goldenrod,Metagross,Wallace,Drake,Noland,Lilycove,223,Weavile,Crasher Wake,0,Flint,Dahlia,Snowpoint,Victini,Skyla,Grimsley,Lentimas,Greninja,Korrina,Wikstrom,Dendemille,Salazzle,Nanu,Tapu Village,Bewear,Infernape,Zapdos,Muk,Garchomp,Tyranitar	,Scizor,Gengar,Metagross,Arcanine,Greninja,,Jolteon,Victini,Weavile,Dragonite,Zoroark,Togekiss,Squirtle,Cyndaquil,Mudkip,Chimchar,Snivy,Froakie,Rowlet,Old Amber (Aerodactyl),356,Jolteon,Zapdos,Entei,Ho-oh,Rayquaza,Registeel,Giratina,Uxie,Terrakion,Thundurus,Reshiram,Yveltal,Tapu Koko,Buzzwole,Victini,Solgaleo,Latios
6/25/2017 11:47:11,Charizard,Trubbish,"Yellow, Crystal, Sapphire, Emerald, Fire Red, Diamond, Platinum, SoulSilver, Black, Black 2, X, Omega Ruby, Sun",Sun,Dragon,Fairy,Charizard,Blue,Lance,Lavender,Ho-oh,Falkner,Bruno,Ecruteak,Flygon,Juan,Drake,Brandon,Lavaridge,345,Infernape,Volkner,248,Flint,Palmer,Jubilife,Genesect,Drayden,Caitlin,Black City/White Forest,Yveltal,Ramos,Drasna,Snowbelle,Rowlet,Ilima,Po Town,,,,,,,,,,,,,,,,,,,Charmander,Cyndaquil,Torchic,Chimchar,Oshawott,Froakie,Rowlet,Skull (Cranidos),459,Flareon,Moltres,Entei,Ho-oh,Rayquaza,Regirock,Dialga,Azelf,Keldeo,Tornadus,Kyurem,Xerneas,Tapu Koko,Necrozma,Shaymin,Cosmog,Latios
6/25/2017 11:45:58,,,"Yellow, Ruby, Diamond, Pearl, Platinum, White, White 2, X, Omega Ruby, Moon",Platinum,Water,Bug,Gengar,Brock,Agatha,Viridian,Bayleef,Clair,Koga,Blackthorn,Gardevoir,Flannery,Phoebe,Anabel,Mauville,223,Piplup,Fantina,379,Flint,Argenta,Canalave,Excadrill,Skyla,Shauntal,Castelia,Greninja,Clemont,Malva,Lumiose,Popplio,Mallow,Seafolk,Lopummy,Gallade,Staraptor,Drapion,Swampert,Onix,Scizor,Gengar,Empoleon,Infernape,Piplup,Decidueye,Electivire,Gardevoir,Glaceon,Garchomp,Tyranitar,Sylveon,Squirtle,Totodile,Mudkip,Piplup,Oshawott,Froakie,Popplio,Skull (Cranidos),133,Sylveon,Zapdos,Suicune,Lugia,Rayquaza,Regirock,Palkia,Uxie,Virizion,Landorus,Zekrom,Zygarde,Tapu Koko,Xurkitree,Arceus,Lunala,Latios
6/25/2017 11:35:30,Hydreigon,Sunkern,"Crystal, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Platinum, HeartGold, Black, White, Black 2, White 2, X, Alpha Sapphire, Moon",HeartGold,Bug,Ice,Dratini,Lt. Surge,Lance,Cinnabar,Porygon2,Morty,Koga,Goldenrod,Vigoroth,Wattson,Phoebe,Tucker,Ever Grande,533,Drapion,Crasher Wake,781,Flint,Palmer,Sunyshore,Hydreigon,Skyla,Grimsley,Black City/White Forest,Malamar,Viola,Drasna,Dendemille,Golisopod,Mallow,Po Town,Porygon2,Scrafty,Dragonite,Drapion,Krookodile,Rhyperior,Golisopod,Gengar,Magnezone,Typhlosion,Empoleon,Lurantis,Electivire,Reuniclus,Mamoswine,Hydreigon,Krookodile,Sylveon,Squirtle,Totodile,Mudkip,Piplup,Oshawott,Froakie,Popplio,Plume (Archen),459,Sylveon,Zapdos,Suicune,Ho-oh,Rayquaza,Registeel,Giratina,Azelf,Keldeo,Tornadus,Zekrom,Xerneas,Tapu Bulu,Buzzwole,Darkrai,Lunala,Latios
6/25/2017 11:33:24,Machamp,Garchomp,"Red, Green, Blue, Yellow, Gold, Silver, Crystal, Ruby, Emerald, Fire Red, Pearl, Platinum, SoulSilver, White, Black 2, X, Alpha Sapphire, Sun",Black 2,Fighting,Psychic,Machamp,Lt. Surge,Bruno,Celadon,Dunsparce,Chuck,Bruno,Cianwood,Milotic,Wattson,Phoebe,Brandon,Lavaridge,424,Leafeon,Crasher Wake,379,Bertha,,Sunyshore,Emboar,Roxie,Marshal,Castelia,Chesnaught,Wulfric,Wikstrom,Lumiose,Incineroar,Hala,Malie,Lopunny,Machamp,Hawlucha,Trubbish,Mudsdale,Terrakion,Buzzwole,Marowak,,Emboar,Keldeo,Leafeon,Galvantula,Gallade,Crabominable,Kommo-o,Incineroar,Azumarill,Charmander,Totodile,Mudkip,Chimchar,Tepig,Chespin,Litten,Sail (Amaura),615,Leafeon,Articuno,Entei,Lugia,Groudon,Regice,Palkia,Azelf,Terrakion,Landorus,Reshiram,Xerneas,Tapu Bulu,Buzzwole,Jirachi,Solgaleo,Latios
6/25/2017 11:30:57,Swampert,Mr Mime,"Black 2, X, Omega Ruby, Sun",Omega Ruby,Water,Grass,Articuno,Brock,Lance,Vermilion,Lugia,Morty,Will,Blackthorn,Swampert,Roxanne,Phoebe,Lucy,Mossdeep,536,Turtwig,Crasher Wake,781,Aaron,Argenta,Veilstone,Tornadus,,Shauntal,Virbank,Volcanion,Viola,Wikstrom,Shalour,Passimian,Olivia,Tapu Village,,Lucario,Staravia,,Swampert,,,Gengar,Empoleon,Blaziken,Swampert,Treecko,Pikachu,Alakazam,Avalugg,Salamence,,,Squirtle,Totodile,Mudkip,Turtwig,Tepig,Froakie,Litten,Jaw (Tyrunt),507,Vaporeon,Moltres,Entei,Ho-oh,Kyogre,Registeel,Dialga,Azelf,Virizion,Thundurus,Zekrom,Xerneas,Tapu Lele,Buzzwole,Volcanion,Solgaleo,Latios
6/25/2017 11:27:15,Lanturn,Scrafty,"Blue, Yellow, Gold, Crystal, Ruby, Emerald, Leaf Green, Diamond, Platinum, HeartGold, SoulSilver, Black, White 2, Y, Alpha Sapphire, Sun",Alpha Sapphire,Fairy,Fighting,Arcanine,Erika,Agatha,Celadon,Lanturn,Jasmine,Karen,Olivine,Altaria,Tate & Liza,Phoebe,,Sootopolis,0,Roserade,Byron,846,Aaron,,Sunyshore,Sawsbuck,Lenora,Shauntal,Nimbasa,Dragalge,Ramos,Siebold,Laverre,Marshadow,Molayne,Malie,Teddiursa,Pancham,Altaria,Crobat,Hippowdon,Tirtouga,Vivillon,Froslass,Skarmory,Arcanine,Lanturn,Roserade,Mareep,Grumpig,Sealeo,Goodra,Liepard,Shiinotic,Bulbasaur,Chikorita,Mudkip,Piplup,Snivy,Froakie,Popplio,Cover (Tirtouga),356,Umbreon,Articuno,Entei,Ho-oh,Kyogre,Registeel,Dialga,Uxie,Cobalion,Tornadus,Reshiram,Yveltal,Tapu Fini,Kartana,Marshadow,Solgaleo,Latias
6/25/2017 11:17:45,Gardevoir,Magikarp,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, Y, Omega Ruby, Moon",Moon,Fairy,Steel,Lapras,Sabrina,Lorelei,Lavender,Umbreon,Clair,Bruno,Cianwood,Mudkip,Roxanne,Phoebe,Lucy,Sootopolis,536,Garchomp,Candice,781,Aaron,Palmer,Snowpoint,Gothitelle,Elesa,Caitlin,Black City/White Forest,Sylveon,Valerie,Malva,Lumiose,Cosmog,Lana,Hau'oli,Eevee,Lucario,Pidgetto,,Garchomp,,,Spiritomb,Steelix,Blaziken,Mudkip,N/A,,Gardevoir,,,Darkrai,Sylveon,Squirtle,Cyndaquil,Mudkip,Piplup,Oshawott,Froakie,Popplio,Helix (Omanyte),197,Sylveon,Articuno,Suicune,Lugia,Rayquaza,Regice,Giratina,Uxie,Keldeo,Landorus,Kyurem,Zygarde,Tapu Fini,Nihilego,Darkrai,Cosmog,Latios
6/25/2017 11:11:56,Slowpoke,Binacle,"Red, Yellow, Crystal, Sapphire, Emerald, Fire Red, Diamond, X, Omega Ruby, Moon",Moon,Fairy,Fighting,Slowpoke,Erika,Lance,Celadon,Espeon,Whitney,Karen,Olivine,Sceptile,Flannery,Drake,,Sootopolis,533,Lopunny,,379,,,,Zoroark,,,,Phantump,,,Lumiose,Mimikyu,Ilima,Hau'oli,Lopunny,Bewear,,Mareanie ,,,,Mimikyu,,Charmander,Slowpoke,,,,,,,,Charmander,Cyndaquil,Torchic,Chimchar,,Fenniken,Litten,Plume (Archen),459,Espeon,Moltres,Suicune,Lugia,Kyogre,,Dialga,,Keldeo,,,Xerneas,Tapu Koko,Celesteela,Mew,Cosmog,Latios
6/25/2017 11:11:39,Slowbro,Goldeen,"Red, Blue, Yellow, Gold, Silver, Crystal, Sapphire, Emerald, Fire Red, Leaf Green, Black, White 2, X, Omega Ruby, Moon",Gold,Water,Fire,Slowbro,Giovanni,Lorelei,Vermilion,Ampharos,Bugsy,Karen,Azalea,Armaldo,Tate & Liza,Glacia,Anabel,Slateport,0,Porygon-Z,,248,Aaron,,,Reuniclus,Cheren,Grimsley,Castelia,Vivillon,Clemont,Siebold,Snowbelle,Ribombee,Sophocles,Malie,Porygon-Z,Chesnaught,Crobat,Ariados,Quagsire,Crustle,Kricketune,Cofagrigus,Escavalier,Typhlosion,Slowbro,Leafeon,Ampharos,Reuniclus,Aurorus,Drampa,Persian,Ribombee,Squirtle,Cyndaquil,Treecko,Turtwig,Snivy,Chespin,Rowlet,Cover (Tirtouga),615,Leafeon,Articuno,Raikou,Lugia,Groudon,Registeel,Palkia,Uxie,Cobalion,Tornadus,Zekrom,Xerneas,Tapu Bulu,Celesteela,Meloetta,Lunala,Latias
6/25/2017 11:11:06,Torterra,Ducklett,"Emerald, Fire Red, Diamond, Platinum, HeartGold, Black, Black 2, X, Omega Ruby, Moon",Black 2,Grass,Normal,Wigglytuff,Blue,Agatha,Lavender,Ampharos,Jasmine,Karen,Goldenrod,Jirachi,Tate & Liza,Phoebe,Tucker,Sootopolis,533,Torterra,Candice,781,Lucian,Palmer,Snowpoint,Virizion,Cheren,Shauntal,Castelia,Hoopa,Clemont,Wikstrom,Snowbelle,Popplio,Acerola,Hau'oli,Dunsparce.,Lucario.,Emolga.,Crobat,Garchomp,Aurorus,Volcarona,Mimikyu,Aggron,Victini,Popplio,Torterra,Ampharos,TapuLele,Froslass,Altaria,Liepard,Swirlix,Squirtle,Chikorita,Torchic,Turtwig,Oshawott,Chespin,Popplio,Sail (Amaura),356,Umbreon,Zapdos,Suicune,Ho-oh,Groudon,Registeel,Dialga,Uxie,Virizion,Landorus,Zekrom,Xerneas,Tapu Lele,Necrozma,Jirachi,Cosmog,Latias
6/25/2017 11:09:43,Whimsicott,Rhyperior,"Blue, Crystal, Alpha Sapphire, Moon",Moon,Water,Fighting,Vaporeon,Sabrina,Lorelei,Lavender,Furret,Whitney,Karen,Mahogany,Kirlia,Roxanne,Drake,Lucy,Pacifidlog,345,Infernape,Maylene,846,Bertha,Dahlia,,Whimsicott,Elesa,Grimsley,,Vivillon,Viola,Malva,,Brionne,Lana,Po Town,Doduo,Keldeo,Landorus,garbodor,Landorus,Golem,Vivillon,Froslass,Sandshrew,Arcanine,Vaporeon,whimsicott,Raikou,Kirlia,Snorunt,Kyruem,Persian,Whimsicott,Squirtle,Cyndaquil,Treecko,Chimchar,Tepig,Fenniken,Popplio,Helix (Omanyte),267,Vaporeon,Zapdos,Raikou,Lugia,Kyogre,Regice,Giratina,Uxie,Keldeo,Landorus,Zekrom,Xerneas,Tapu Lele,Pheromosa,Keldeo,Cosmog,Latias
6/25/2017 11:06:17,Mimikyu,,"Blue, Yellow, Gold, Emerald, Fire Red, Platinum, HeartGold, Black 2, Y, Alpha Sapphire, Sun, Moon",Moon,Water,Bug,Dugtrio,Blue,Agatha,Saffron,Crobat,Whitney,,,Gardevoir,Norman,,,,121,,,846,,,,,,,,Greninja,Wulfric,,Snowbelle,Mimikyu,Hapu,Konikoni,,,,,,,,,,,,,,,,,,,Bulbasaur,Totodile,Torchic,Piplup,Snivy,Froakie,Rowlet,,174,,,,,,,,,,,,,,,,,
6/25/2017 10:59:52,lickitung,landorus,"Blue, Yellow, Gold, Silver, Crystal, Sapphire, Fire Red, Diamond, SoulSilver, X, Omega Ruby, Alpha Sapphire, Sun, Moon",Crystal,Ghost,Steel,Lickitung,Misty,Lance,Pallet,Wobbuffet,Whitney,Koga,Ecruteak,Crawdaunt,Flannery,Drake,,Slateport,83,Giratina,Crasher Wake,277,Flint,Thorton,Fight Area,Galvantula,,,,Aegislash,Viola,Wikstrom,Lumiose,Mimikyu,Mallow,Tapu Village,lickitung,Lucario,Pidgeot,Gengar,Tyranitar,Golem,galvantula,Gengar,aegislash,Entei,Wartortle,decidueye,galvantula,Wobbuffet,Mamoswine,Dragonite,Umbreon,Mimikyu,Squirtle,Cyndaquil,Mudkip,Turtwig,Tepig,Froakie,Rowlet,Helix (Omanyte),615,Umbreon,Articuno,Entei,Lugia,Groudon,Regice,Giratina,Uxie,Cobalion,,,Xerneas,Tapu Koko,,Celebi,Solgaleo,Latias
6/25/2017 10:58:59,Sigilyph,Jynx,"Yellow, Silver, Ruby, Emerald, Fire Red, Leaf Green, Diamond, Platinum, SoulSilver, White, White 2, X",Emerald,Steel,Fairy,Kingler,Lt. Surge,Agatha,Cinnabar,Shuckle,Jasmine,Koga,Cianwood,Metagross,Norman,Sidney,Brandon,Fallarbor,536,Hippowdon,Crasher Wake,277,Flint,Argenta,Snowpoint,Sigilyph,Clay,Grimsley,Castelia,Skiddo,Grant,Wikstrom,Lumiose,Xurkitree,Sophocles,Iki,,,,,,,,,,,,,,,,,,,Squirtle,Totodile,Torchic,Turtwig,Snivy,Froakie,,Root (Lileep),227,Jolteon,Zapdos,Suicune,Lugia,Groudon,Regirock,Giratina,Azelf,,,Zekrom,,,Xurkitree,Mew,Cosmog,Latios
6/25/2017 10:48:39,Crobat,Smeargle,"Red, Blue, Yellow, Gold, Silver, Crystal, Emerald, Fire Red, Leaf Green, Platinum, SoulSilver, White, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Omega Ruby,Steel,Rock,Gyarados,Giovanni,Lance,Fuchsia,Crobat,Morty,Koga,Ecruteak,Salamence,Flannery,Drake,,Sootopolis,536,Hippowdon,,781,,,,Ferrothorn,,,,Talonflame,Korrina,,Geosenge,Mudsdale,Olivia,Tapu Village,Snorlax,Heracross,Crobat,Crobat,Hippowdon,Tyranitar,Scizor,Decidueye,Scizor,Blaziken,Gyarados,Venusaur,Zapdos,Alakazam,Articuno,Salamence,Tyranitar,TapuLele,Bulbasaur,Totodile,Torchic,,,Froakie,Rowlet,Helix (Omanyte),197,Umbreon,Zapdos,Entei,Ho-oh,Groudon,,Giratina,,,Thundurus,Reshiram,Xerneas,Tapu Lele,Celesteela,Celebi,Lunala,Latios
6/25/2017 10:48:18,Staraptor,Pelipper,"Red, Emerald, Fire Red, Leaf Green, HeartGold",HeartGold,Fire,Poison,Vaporeon,Janine,Lorelei,Fuchsia,Scizor,Whitney,Will,Goldenrod,Gardevoir,Winona,Drake,Lucy,Fortree,533,Staraptor,,248,,Argenta,,Chandelure,,,,Klefki,,,,,,,Staraptor,Blaziken,Staraptor,Tentacruel,Garchomp,Omastar,Scizor,Banette,Scizor,Blaziken,Vaporeon,Roserade,Raikou,Gardevoir,Froslass,Garchomp,Houndoom,Gardevoir,Bulbasaur,Cyndaquil,Torchic,Turtwig,Snivy,Fenniken,Rowlet,Helix (Omanyte),615,Vaporeon,Zapdos,Suicune,Ho-oh,Rayquaza,Registeel,Giratina,Azelf,Virizion,,,,,,Deoxys,,Latias
6/25/2017 10:45:34,Clefable,Hypno,"Red, Crystal, Ruby, Sapphire, Emerald, Fire Red, Diamond, Platinum, White, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Platinum,Fairy,Bug,Clefable,Sabrina,Agatha,Cinnabar,Espeon,Jasmine,Koga,Olivine,Gardevoir,Juan,Drake,Lucy,Pacifidlog,287,Porygon-Z,Crasher Wake,379,Aaron,Thorton,Survival Area,Victini,Elesa,Caitlin,Black City/White Forest,Diancie,Olympia,Wikstrom,Geosenge,Silvally,Mallow,Po Town,PorygonZ,Marshadow,Staraptor,Nidoking,Krookodile,Diancie,Butterfree,Gengar,Doublade,Volcarona,Swampert,Kartana,Rotom,Alakazam,nintales,Goodra,Scrafty,Clefable,Charmander,Totodile,Mudkip,Turtwig,Oshawott,Froakie,Litten,Sail (Amaura),197,Sylveon,Articuno,Entei,Ho-oh,Groudon,Regice,Palkia,Mesprit,Virizion,Thundurus,Kyurem,Yveltal,Tapu Lele,Kartana,Genesect,Solgaleo,Latios
